opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage,comments,renewal_flag,opportunity_amount
7150,[4],sales_rep_59,6,N,2021-12-12,2022-06-08,2022-09-19,prospecting,,False,2578231
7150,[4],sales_rep_59,6,N,2021-12-12,2022-06-08,2022-09-19,acquire,,False,2578231
7150,[4],sales_rep_59,6,N,2021-12-12,2022-06-08,2022-09-19,closed/won,,False,2578231
7151,"[3, 2, 1]",sales_rep_80,5,N,2022-08-02,2022-08-05,2022-10-28,prospecting,,True,7
7151,"[3, 2, 1]",sales_rep_80,5,N,2022-08-02,2022-08-05,2022-10-28,acquire,difficult deal,True,7
7151,"[3, 2, 1]",sales_rep_80,5,N,2022-08-02,2022-08-05,2022-10-28,prospecting,,True,7
7151,"[3, 2, 1]",sales_rep_80,5,N,2022-08-02,2022-08-05,2022-10-28,acquire,,True,7
7151,"[3, 2, 1]",sales_rep_80,5,N,2022-08-02,2022-08-05,2022-10-28,closed/won,,True,7
7152,"[4, 1]",sales_rep_12,9,N,2021-01-10,2021-09-26,2022-06-19,prospecting,,False,3005
7152,"[4, 1]",sales_rep_12,9,N,2021-01-10,2021-09-26,2022-06-19,acquire,,False,3005
7152,"[4, 1]",sales_rep_12,9,N,2021-01-10,2021-09-26,2022-06-19,closed/won,,False,3005
7153,"[1, 3, 4]",sales_rep_78,4,N,2022-08-21,2022-10-27,2022-10-29,prospecting,,False,0
7153,"[1, 3, 4]",sales_rep_78,4,N,2022-08-21,2022-10-27,2022-10-29,acquire,,False,0
7153,"[1, 3, 4]",sales_rep_78,4,N,2022-08-21,2022-10-27,2022-10-29,closed/won,,False,0
7154,"[4, 1, 2]",sales_rep_5,4,N,2021-03-14,2021-05-16,2022-01-04,prospecting,,False,34557
7154,"[4, 1, 2]",sales_rep_5,4,N,2021-03-14,2021-05-16,2022-01-04,acquire,,False,34557
7154,"[4, 1, 2]",sales_rep_5,4,N,2021-03-14,2021-05-16,2022-01-04,closed/won,,False,34557
7155,"[2, 3, 4, 1]",sales_rep_13,5,N,2022-08-31,2022-11-29,2022-11-30,prospecting,,False,0
7155,"[2, 3, 4, 1]",sales_rep_13,5,N,2022-08-31,2022-11-29,2022-11-30,acquire,,False,0
7155,"[2, 3, 4, 1]",sales_rep_13,5,N,2022-08-31,2022-11-29,2022-11-30,closed/lost,,False,0
7156,"[3, 1, 2, 4]",sales_rep_100,9,N,2021-09-11,2022-05-03,2022-09-22,prospecting,,False,11511
7156,"[3, 1, 2, 4]",sales_rep_100,9,N,2021-09-11,2022-05-03,2022-09-22,acquire,,False,11511
7156,"[3, 1, 2, 4]",sales_rep_100,9,N,2021-09-11,2022-05-03,2022-09-22,closed/won,,False,11511
7157,"[4, 2, 3, 1]",sales_rep_2,2,N,2021-05-01,2022-09-14,2022-09-19,prospecting,,False,3
7157,"[4, 2, 3, 1]",sales_rep_2,2,N,2021-05-01,2022-09-14,2022-09-19,acquire,,False,3
7157,"[4, 2, 3, 1]",sales_rep_2,2,N,2021-05-01,2022-09-14,2022-09-19,closed/won,,False,3
7158,[4],sales_rep_66,2,N,2021-05-25,2021-08-30,2022-09-13,prospecting,,False,184062
7158,[4],sales_rep_66,2,N,2021-05-25,2021-08-30,2022-09-13,acquire,,False,184062
7158,[4],sales_rep_66,2,N,2021-05-25,2021-08-30,2022-09-13,closed/lost,,False,184062
7159,"[2, 1]",sales_rep_15,1,N,2021-09-15,2022-04-22,2022-07-21,prospecting,,True,694
7159,"[2, 1]",sales_rep_15,1,N,2021-09-15,2022-04-22,2022-07-21,acquire,,True,694
7159,"[2, 1]",sales_rep_15,1,N,2021-09-15,2022-04-22,2022-07-21,closed/won,,True,694
7160,"[4, 1, 2]",sales_rep_6,1,Y,2021-04-14,2022-10-20,2022-11-07,prospecting,,False,4401
7160,"[4, 1, 2]",sales_rep_6,1,Y,2021-04-14,2022-10-20,2022-11-07,acquire,,False,4401
7160,"[4, 1, 2]",sales_rep_6,1,Y,2021-04-14,2022-10-20,2022-11-07,closed/won,,False,4401
7161,"[1, 2, 3]",sales_rep_89,5,N,2021-01-25,2021-04-27,2021-08-14,prospecting,,False,46348
7161,"[1, 2, 3]",sales_rep_89,5,N,2021-01-25,2021-04-27,2021-08-14,acquire,,False,46348
7161,"[1, 2, 3]",sales_rep_89,5,N,2021-01-25,2021-04-27,2021-08-14,closed/lost,,False,46348
7162,"[4, 3, 1, 2]",sales_rep_66,8,N,2021-08-16,2021-11-05,2022-02-15,prospecting,,False,74465
7162,"[4, 3, 1, 2]",sales_rep_66,8,N,2021-08-16,2021-11-05,2022-02-15,acquire,,False,74465
7162,"[4, 3, 1, 2]",sales_rep_66,8,N,2021-08-16,2021-11-05,2022-02-15,closed/lost,,False,74465
7163,"[1, 4]",sales_rep_73,5,N,2021-01-06,2021-08-12,2022-02-23,prospecting,,False,4187937
7163,"[1, 4]",sales_rep_73,5,N,2021-01-06,2021-08-12,2022-02-23,acquire,,False,4187937
7163,"[1, 4]",sales_rep_73,5,N,2021-01-06,2021-08-12,2022-02-23,closed/won,,False,4187937
7164,[2],sales_rep_24,3,Y,2021-11-26,2022-03-04,2022-09-02,prospecting,,False,27458
7164,[2],sales_rep_24,3,Y,2021-11-26,2022-03-04,2022-09-02,acquire,,False,27458
7164,[2],sales_rep_24,3,Y,2021-11-26,2022-03-04,2022-09-02,closed/lost,,False,27458
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,prospecting,,False,0
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,acquire,difficult deal,False,0
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,prospecting,,False,0
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,acquire,difficult deal,False,0
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,prospecting,,False,0
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,acquire,,False,0
7165,"[1, 3]",sales_rep_20,9,N,2022-09-26,2022-11-25,2022-11-29,closed/lost,,False,0
7166,"[2, 1, 4, 3]",sales_rep_28,9,Y,2022-10-20,2022-10-20,2022-11-28,prospecting,,False,166
7166,"[2, 1, 4, 3]",sales_rep_28,9,Y,2022-10-20,2022-10-20,2022-11-28,acquire,,False,166
7166,"[2, 1, 4, 3]",sales_rep_28,9,Y,2022-10-20,2022-10-20,2022-11-28,closed/lost,,False,166
7167,"[3, 2]",sales_rep_36,9,N,2022-07-12,2022-08-30,2022-10-14,prospecting,,False,9303506
7167,"[3, 2]",sales_rep_36,9,N,2022-07-12,2022-08-30,2022-10-14,acquire,,False,9303506
7167,"[3, 2]",sales_rep_36,9,N,2022-07-12,2022-08-30,2022-10-14,closed/won,,False,9303506
7168,"[1, 2, 4, 3]",sales_rep_20,8,N,2022-07-03,2022-11-22,2022-11-25,prospecting,,False,-9999
7168,"[1, 2, 4, 3]",sales_rep_20,8,N,2022-07-03,2022-11-22,2022-11-25,acquire,,False,-9999
7168,"[1, 2, 4, 3]",sales_rep_20,8,N,2022-07-03,2022-11-22,2022-11-25,closed/won,,False,-9999
7169,[4],sales_rep_65,4,N,2022-11-16,2022-11-19,2022-11-28,prospecting,,True,220944
7169,[4],sales_rep_65,4,N,2022-11-16,2022-11-19,2022-11-28,acquire,,True,220944
7169,[4],sales_rep_65,4,N,2022-11-16,2022-11-19,2022-11-28,closed/won,,True,220944
7170,"[3, 2, 4, 1]",sales_rep_41,5,N,2021-09-21,2022-04-14,2022-08-17,prospecting,,False,21565
7170,"[3, 2, 4, 1]",sales_rep_41,5,N,2021-09-21,2022-04-14,2022-08-17,acquire,,False,21565
7170,"[3, 2, 4, 1]",sales_rep_41,5,N,2021-09-21,2022-04-14,2022-08-17,closed/won,,False,21565
7171,"[4, 2]",sales_rep_99,6,Y,2021-06-26,2022-05-21,2022-06-26,prospecting,,False,0
7171,"[4, 2]",sales_rep_99,6,Y,2021-06-26,2022-05-21,2022-06-26,acquire,,False,0
7171,"[4, 2]",sales_rep_99,6,Y,2021-06-26,2022-05-21,2022-06-26,closed/won,,False,0
7172,"[1, 3]",sales_rep_23,5,Y,2021-06-23,2022-04-24,2022-06-12,prospecting,,False,23
7172,"[1, 3]",sales_rep_23,5,Y,2021-06-23,2022-04-24,2022-06-12,acquire,,False,23
7172,"[1, 3]",sales_rep_23,5,Y,2021-06-23,2022-04-24,2022-06-12,closed/lost,,False,23
7173,"[3, 4, 2]",sales_rep_96,3,N,2021-10-10,2022-01-06,2022-06-04,prospecting,,False,0
7173,"[3, 4, 2]",sales_rep_96,3,N,2021-10-10,2022-01-06,2022-06-04,acquire,,False,0
7173,"[3, 4, 2]",sales_rep_96,3,N,2021-10-10,2022-01-06,2022-06-04,closed/won,,False,0
7174,[4],sales_rep_51,3,N,2022-09-27,2022-10-08,2022-11-22,prospecting,,False,2935838
7174,[4],sales_rep_51,3,N,2022-09-27,2022-10-08,2022-11-22,acquire,,False,2935838
7174,[4],sales_rep_51,3,N,2022-09-27,2022-10-08,2022-11-22,closed/won,,False,2935838
7175,"[3, 2, 4, 1]",sales_rep_12,6,Y,2022-11-11,2022-11-19,2022-11-24,prospecting,,False,144701
7175,"[3, 2, 4, 1]",sales_rep_12,6,Y,2022-11-11,2022-11-19,2022-11-24,acquire,,False,144701
7175,"[3, 2, 4, 1]",sales_rep_12,6,Y,2022-11-11,2022-11-19,2022-11-24,closed/lost,,False,144701
7176,[1],sales_rep_74,7,N,2021-08-02,2021-12-23,2022-08-25,prospecting,,False,1488
7176,[1],sales_rep_74,7,N,2021-08-02,2021-12-23,2022-08-25,acquire,,False,1488
7176,[1],sales_rep_74,7,N,2021-08-02,2021-12-23,2022-08-25,closed/lost,,False,1488
7177,"[1, 4, 3]",sales_rep_78,2,N,2021-08-21,2022-05-02,2022-07-09,prospecting,,False,51212
7177,"[1, 4, 3]",sales_rep_78,2,N,2021-08-21,2022-05-02,2022-07-09,acquire,,False,51212
7177,"[1, 4, 3]",sales_rep_78,2,N,2021-08-21,2022-05-02,2022-07-09,closed/won,,False,51212
7178,[3],sales_rep_47,9,N,2022-01-06,2022-03-14,2022-07-20,prospecting,,False,50
7178,[3],sales_rep_47,9,N,2022-01-06,2022-03-14,2022-07-20,acquire,,False,50
7178,[3],sales_rep_47,9,N,2022-01-06,2022-03-14,2022-07-20,closed/lost,,False,50
7179,"[4, 1, 2, 3]",sales_rep_13,4,N,2022-04-24,2022-06-02,2022-09-25,prospecting,,False,117222
7179,"[4, 1, 2, 3]",sales_rep_13,4,N,2022-04-24,2022-06-02,2022-09-25,acquire,,False,117222
7179,"[4, 1, 2, 3]",sales_rep_13,4,N,2022-04-24,2022-06-02,2022-09-25,closed/won,,False,117222
7180,"[1, 3, 4, 2]",sales_rep_21,1,N,2022-10-14,2022-10-31,2022-11-16,prospecting,,False,4117669
7180,"[1, 3, 4, 2]",sales_rep_21,1,N,2022-10-14,2022-10-31,2022-11-16,acquire,,False,4117669
7180,"[1, 3, 4, 2]",sales_rep_21,1,N,2022-10-14,2022-10-31,2022-11-16,closed/lost,,False,4117669
7181,[1],sales_rep_35,5,N,2022-01-05,2022-09-13,2022-10-14,prospecting,,False,7511
7181,[1],sales_rep_35,5,N,2022-01-05,2022-09-13,2022-10-14,acquire,,False,7511
7181,[1],sales_rep_35,5,N,2022-01-05,2022-09-13,2022-10-14,closed/won,,False,7511
7182,"[2, 1, 3, 4]",sales_rep_45,5,N,2022-11-06,2022-11-28,2022-11-28,prospecting,,False,6366
7182,"[2, 1, 3, 4]",sales_rep_45,5,N,2022-11-06,2022-11-28,2022-11-28,acquire,,False,6366
7182,"[2, 1, 3, 4]",sales_rep_45,5,N,2022-11-06,2022-11-28,2022-11-28,closed/won,,False,6366
7183,"[3, 4]",sales_rep_84,3,Y,2021-11-13,2022-03-09,2022-06-06,prospecting,,False,0
7183,"[3, 4]",sales_rep_84,3,Y,2021-11-13,2022-03-09,2022-06-06,acquire,,False,0
7183,"[3, 4]",sales_rep_84,3,Y,2021-11-13,2022-03-09,2022-06-06,closed/lost,,False,0
7184,"[3, 2, 4, 1]",sales_rep_79,7,N,2021-05-02,2022-09-18,2022-11-23,prospecting,,False,589455
7184,"[3, 2, 4, 1]",sales_rep_79,7,N,2021-05-02,2022-09-18,2022-11-23,acquire,,False,589455
7184,"[3, 2, 4, 1]",sales_rep_79,7,N,2021-05-02,2022-09-18,2022-11-23,closed/won,,False,589455
7185,[4],sales_rep_70,9,Y,2021-03-19,2022-05-29,2022-11-24,prospecting,,False,8
7185,[4],sales_rep_70,9,Y,2021-03-19,2022-05-29,2022-11-24,acquire,,False,8
7185,[4],sales_rep_70,9,Y,2021-03-19,2022-05-29,2022-11-24,closed/won,,False,8
7186,"[3, 1, 2]",sales_rep_31,2,N,2021-01-28,2022-04-25,2022-10-21,prospecting,,True,535
7186,"[3, 1, 2]",sales_rep_31,2,N,2021-01-28,2022-04-25,2022-10-21,acquire,,True,535
7186,"[3, 1, 2]",sales_rep_31,2,N,2021-01-28,2022-04-25,2022-10-21,closed/won,,True,535
7187,"[1, 2]",sales_rep_48,4,N,2021-08-29,2022-02-21,2022-03-19,prospecting,,False,1
7187,"[1, 2]",sales_rep_48,4,N,2021-08-29,2022-02-21,2022-03-19,acquire,,False,1
7187,"[1, 2]",sales_rep_48,4,N,2021-08-29,2022-02-21,2022-03-19,closed/won,,False,1
7188,"[1, 4]",sales_rep_27,5,N,2022-04-09,2022-04-09,2022-07-09,prospecting,,False,291025
7188,"[1, 4]",sales_rep_27,5,N,2022-04-09,2022-04-09,2022-07-09,acquire,,False,291025
7188,"[1, 4]",sales_rep_27,5,N,2022-04-09,2022-04-09,2022-07-09,closed/lost,,False,291025
7189,"[3, 2]",sales_rep_2,6,N,2021-08-27,2022-06-28,2022-10-09,prospecting,,True,7
7189,"[3, 2]",sales_rep_2,6,N,2021-08-27,2022-06-28,2022-10-09,acquire,,True,7
7189,"[3, 2]",sales_rep_2,6,N,2021-08-27,2022-06-28,2022-10-09,closed/lost,,True,7
7190,"[3, 1, 2]",sales_rep_8,6,Y,2022-06-22,2022-07-10,2022-10-06,prospecting,,False,694983
7190,"[3, 1, 2]",sales_rep_8,6,Y,2022-06-22,2022-07-10,2022-10-06,acquire,difficult deal,False,694983
7190,"[3, 1, 2]",sales_rep_8,6,Y,2022-06-22,2022-07-10,2022-10-06,prospecting,,False,694983
7190,"[3, 1, 2]",sales_rep_8,6,Y,2022-06-22,2022-07-10,2022-10-06,acquire,,False,694983
7190,"[3, 1, 2]",sales_rep_8,6,Y,2022-06-22,2022-07-10,2022-10-06,closed/won,,False,694983
7191,"[2, 3, 4, 1]",sales_rep_11,5,N,2021-04-04,2021-11-13,2022-04-07,prospecting,,True,0
7191,"[2, 3, 4, 1]",sales_rep_11,5,N,2021-04-04,2021-11-13,2022-04-07,acquire,,True,0
7191,"[2, 3, 4, 1]",sales_rep_11,5,N,2021-04-04,2021-11-13,2022-04-07,closed/lost,,True,0
7192,"[3, 1, 4, 2]",sales_rep_9,4,Y,2022-03-08,2022-06-04,2022-08-27,prospecting,,False,391
7192,"[3, 1, 4, 2]",sales_rep_9,4,Y,2022-03-08,2022-06-04,2022-08-27,acquire,,False,391
7192,"[3, 1, 4, 2]",sales_rep_9,4,Y,2022-03-08,2022-06-04,2022-08-27,closed/won,,False,391
7193,"[4, 2, 3, 1]",sales_rep_99,4,N,2021-09-05,2022-04-21,2022-05-14,prospecting,,False,2342591
7193,"[4, 2, 3, 1]",sales_rep_99,4,N,2021-09-05,2022-04-21,2022-05-14,acquire,,False,2342591
7193,"[4, 2, 3, 1]",sales_rep_99,4,N,2021-09-05,2022-04-21,2022-05-14,closed/won,,False,2342591
7194,[1],sales_rep_34,1,N,2022-06-21,2022-10-19,2022-10-27,prospecting,,False,132
7194,[1],sales_rep_34,1,N,2022-06-21,2022-10-19,2022-10-27,acquire,,False,132
7194,[1],sales_rep_34,1,N,2022-06-21,2022-10-19,2022-10-27,closed/lost,,False,132
7195,"[3, 2, 1, 4]",sales_rep_93,1,N,2022-01-07,2022-05-14,2022-05-24,prospecting,,False,348
7195,"[3, 2, 1, 4]",sales_rep_93,1,N,2022-01-07,2022-05-14,2022-05-24,acquire,,False,348
7195,"[3, 2, 1, 4]",sales_rep_93,1,N,2022-01-07,2022-05-14,2022-05-24,closed/lost,,False,348
7196,"[2, 1, 3, 4]",sales_rep_89,1,Y,2021-04-22,2021-11-11,2022-09-11,prospecting,,False,66374
7196,"[2, 1, 3, 4]",sales_rep_89,1,Y,2021-04-22,2021-11-11,2022-09-11,acquire,,False,66374
7196,"[2, 1, 3, 4]",sales_rep_89,1,Y,2021-04-22,2021-11-11,2022-09-11,closed/lost,,False,66374
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,prospecting,,False,0
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,acquire,difficult deal,False,0
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,prospecting,,False,0
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,acquire,difficult deal,False,0
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,prospecting,,False,0
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,acquire,,False,0
7197,"[1, 3, 4]",sales_rep_89,9,Y,2022-08-20,2022-11-11,2022-11-14,closed/won,,False,0
7198,[4],sales_rep_89,7,N,2022-02-08,2022-03-09,2022-06-25,prospecting,,False,198
7198,[4],sales_rep_89,7,N,2022-02-08,2022-03-09,2022-06-25,acquire,,False,198
7198,[4],sales_rep_89,7,N,2022-02-08,2022-03-09,2022-06-25,closed/lost,,False,198
7199,"[4, 2, 3, 1]",sales_rep_23,2,N,2021-01-31,2022-05-28,2022-10-23,prospecting,,False,7131
7199,"[4, 2, 3, 1]",sales_rep_23,2,N,2021-01-31,2022-05-28,2022-10-23,acquire,,False,7131
7199,"[4, 2, 3, 1]",sales_rep_23,2,N,2021-01-31,2022-05-28,2022-10-23,closed/lost,,False,7131
7200,"[3, 2, 4, 1]",sales_rep_58,9,Y,2021-04-02,2022-08-06,2022-10-18,prospecting,,True,0
7200,"[3, 2, 4, 1]",sales_rep_58,9,Y,2021-04-02,2022-08-06,2022-10-18,acquire,,True,0
7200,"[3, 2, 4, 1]",sales_rep_58,9,Y,2021-04-02,2022-08-06,2022-10-18,closed/won,,True,0
7201,[1],sales_rep_20,5,N,2021-04-09,2022-09-14,2022-11-16,prospecting,,False,0
7201,[1],sales_rep_20,5,N,2021-04-09,2022-09-14,2022-11-16,acquire,,False,0
7201,[1],sales_rep_20,5,N,2021-04-09,2022-09-14,2022-11-16,closed/lost,,False,0
7202,"[4, 1]",sales_rep_87,6,N,2021-06-11,2022-08-23,2022-11-05,prospecting,,False,1425
7202,"[4, 1]",sales_rep_87,6,N,2021-06-11,2022-08-23,2022-11-05,acquire,,False,1425
7202,"[4, 1]",sales_rep_87,6,N,2021-06-11,2022-08-23,2022-11-05,closed/lost,,False,1425
7203,"[2, 3]",sales_rep_75,2,Y,2021-08-06,2021-12-23,2022-01-14,prospecting,,False,32
7203,"[2, 3]",sales_rep_75,2,Y,2021-08-06,2021-12-23,2022-01-14,acquire,,False,32
7203,"[2, 3]",sales_rep_75,2,Y,2021-08-06,2021-12-23,2022-01-14,closed/lost,,False,32
7204,"[4, 3, 1, 2]",sales_rep_96,9,N,2022-09-09,2022-09-15,2022-09-25,prospecting,,False,0
7204,"[4, 3, 1, 2]",sales_rep_96,9,N,2022-09-09,2022-09-15,2022-09-25,acquire,difficult deal,False,0
7204,"[4, 3, 1, 2]",sales_rep_96,9,N,2022-09-09,2022-09-15,2022-09-25,prospecting,,False,0
7204,"[4, 3, 1, 2]",sales_rep_96,9,N,2022-09-09,2022-09-15,2022-09-25,acquire,,False,0
7204,"[4, 3, 1, 2]",sales_rep_96,9,N,2022-09-09,2022-09-15,2022-09-25,closed/lost,,False,0
7205,"[3, 4, 1, 2]",sales_rep_47,9,N,2021-10-22,2022-08-17,2022-11-18,prospecting,,False,28610
7205,"[3, 4, 1, 2]",sales_rep_47,9,N,2021-10-22,2022-08-17,2022-11-18,acquire,,False,28610
7205,"[3, 4, 1, 2]",sales_rep_47,9,N,2021-10-22,2022-08-17,2022-11-18,closed/lost,,False,28610
7206,"[3, 1, 4]",sales_rep_11,3,N,2021-12-23,2022-03-28,2022-08-14,prospecting,,True,1192
7206,"[3, 1, 4]",sales_rep_11,3,N,2021-12-23,2022-03-28,2022-08-14,acquire,,True,1192
7206,"[3, 1, 4]",sales_rep_11,3,N,2021-12-23,2022-03-28,2022-08-14,closed/won,,True,1192
7207,[1],sales_rep_54,7,N,2022-01-28,2022-07-18,2022-08-06,prospecting,,False,1082641
7207,[1],sales_rep_54,7,N,2022-01-28,2022-07-18,2022-08-06,acquire,,False,1082641
7207,[1],sales_rep_54,7,N,2022-01-28,2022-07-18,2022-08-06,closed/lost,,False,1082641
7208,"[2, 3]",sales_rep_4,1,Y,2021-12-28,2022-03-28,2022-09-13,prospecting,,False,34
7208,"[2, 3]",sales_rep_4,1,Y,2021-12-28,2022-03-28,2022-09-13,acquire,,False,34
7208,"[2, 3]",sales_rep_4,1,Y,2021-12-28,2022-03-28,2022-09-13,closed/lost,,False,34
7209,"[2, 1, 3, 4]",sales_rep_11,1,N,2022-06-08,2022-07-02,2022-08-04,prospecting,,True,149
7209,"[2, 1, 3, 4]",sales_rep_11,1,N,2022-06-08,2022-07-02,2022-08-04,acquire,,True,149
7209,"[2, 1, 3, 4]",sales_rep_11,1,N,2022-06-08,2022-07-02,2022-08-04,closed/won,,True,149
7210,"[3, 2, 4]",sales_rep_50,3,N,2021-07-14,2022-11-02,2022-11-28,prospecting,,False,30
7210,"[3, 2, 4]",sales_rep_50,3,N,2021-07-14,2022-11-02,2022-11-28,acquire,difficult deal,False,30
7210,"[3, 2, 4]",sales_rep_50,3,N,2021-07-14,2022-11-02,2022-11-28,prospecting,,False,30
7210,"[3, 2, 4]",sales_rep_50,3,N,2021-07-14,2022-11-02,2022-11-28,acquire,,False,30
7210,"[3, 2, 4]",sales_rep_50,3,N,2021-07-14,2022-11-02,2022-11-28,closed/won,,False,30
7211,[2],sales_rep_34,7,N,2021-05-21,2021-06-18,2022-07-27,prospecting,,False,0
7211,[2],sales_rep_34,7,N,2021-05-21,2021-06-18,2022-07-27,acquire,,False,0
7211,[2],sales_rep_34,7,N,2021-05-21,2021-06-18,2022-07-27,closed/won,,False,0
7212,[1],sales_rep_27,2,N,2022-07-31,2022-08-15,2022-10-29,prospecting,,False,24372
7212,[1],sales_rep_27,2,N,2022-07-31,2022-08-15,2022-10-29,acquire,,False,24372
7212,[1],sales_rep_27,2,N,2022-07-31,2022-08-15,2022-10-29,closed/lost,,False,24372
7213,"[4, 1, 2]",sales_rep_12,5,Y,2021-11-28,2022-03-30,2022-09-16,prospecting,,False,42708
7213,"[4, 1, 2]",sales_rep_12,5,Y,2021-11-28,2022-03-30,2022-09-16,acquire,,False,42708
7213,"[4, 1, 2]",sales_rep_12,5,Y,2021-11-28,2022-03-30,2022-09-16,closed/lost,,False,42708
7214,"[2, 4, 1]",sales_rep_94,6,N,2021-08-16,2021-09-02,2022-01-30,prospecting,,True,0
7214,"[2, 4, 1]",sales_rep_94,6,N,2021-08-16,2021-09-02,2022-01-30,acquire,,True,0
7214,"[2, 4, 1]",sales_rep_94,6,N,2021-08-16,2021-09-02,2022-01-30,closed/lost,,True,0
7215,[3],sales_rep_65,5,N,2021-09-08,2022-03-11,2022-04-17,prospecting,,False,530766
7215,[3],sales_rep_65,5,N,2021-09-08,2022-03-11,2022-04-17,acquire,,False,530766
7215,[3],sales_rep_65,5,N,2021-09-08,2022-03-11,2022-04-17,closed/lost,,False,530766
7216,"[1, 3]",sales_rep_38,6,Y,2022-02-28,2022-05-15,2022-06-19,prospecting,,False,3962275
7216,"[1, 3]",sales_rep_38,6,Y,2022-02-28,2022-05-15,2022-06-19,acquire,difficult deal,False,3962275
7216,"[1, 3]",sales_rep_38,6,Y,2022-02-28,2022-05-15,2022-06-19,prospecting,,False,3962275
7216,"[1, 3]",sales_rep_38,6,Y,2022-02-28,2022-05-15,2022-06-19,acquire,,False,3962275
7216,"[1, 3]",sales_rep_38,6,Y,2022-02-28,2022-05-15,2022-06-19,closed/won,,False,3962275
7217,"[4, 3, 1, 2]",sales_rep_62,2,N,2022-03-30,2022-06-19,2022-07-21,prospecting,,False,0
7217,"[4, 3, 1, 2]",sales_rep_62,2,N,2022-03-30,2022-06-19,2022-07-21,acquire,,False,0
7217,"[4, 3, 1, 2]",sales_rep_62,2,N,2022-03-30,2022-06-19,2022-07-21,closed/lost,,False,0
7218,[2],sales_rep_45,3,N,2022-03-28,2022-04-03,2022-07-10,prospecting,,False,458191
7218,[2],sales_rep_45,3,N,2022-03-28,2022-04-03,2022-07-10,acquire,,False,458191
7218,[2],sales_rep_45,3,N,2022-03-28,2022-04-03,2022-07-10,closed/won,,False,458191
7219,[1],sales_rep_39,5,N,2021-07-11,2022-10-26,2022-11-12,prospecting,,True,1267
7219,[1],sales_rep_39,5,N,2021-07-11,2022-10-26,2022-11-12,acquire,,True,1267
7219,[1],sales_rep_39,5,N,2021-07-11,2022-10-26,2022-11-12,closed/lost,,True,1267
7220,"[4, 1, 2]",sales_rep_92,2,Y,2022-08-31,2022-09-13,2022-10-19,prospecting,,True,6252
7220,"[4, 1, 2]",sales_rep_92,2,Y,2022-08-31,2022-09-13,2022-10-19,acquire,difficult deal,True,6252
7220,"[4, 1, 2]",sales_rep_92,2,Y,2022-08-31,2022-09-13,2022-10-19,prospecting,,True,6252
7220,"[4, 1, 2]",sales_rep_92,2,Y,2022-08-31,2022-09-13,2022-10-19,acquire,,True,6252
7220,"[4, 1, 2]",sales_rep_92,2,Y,2022-08-31,2022-09-13,2022-10-19,closed/lost,,True,6252
7221,"[1, 2, 3, 4]",sales_rep_12,5,N,2021-06-06,2021-08-06,2022-11-03,prospecting,,False,7940536
7221,"[1, 2, 3, 4]",sales_rep_12,5,N,2021-06-06,2021-08-06,2022-11-03,acquire,,False,7940536
7221,"[1, 2, 3, 4]",sales_rep_12,5,N,2021-06-06,2021-08-06,2022-11-03,closed/won,,False,7940536
7222,[4],sales_rep_14,2,N,2022-07-31,2022-11-24,2022-11-28,prospecting,,False,5645
7222,[4],sales_rep_14,2,N,2022-07-31,2022-11-24,2022-11-28,acquire,,False,5645
7222,[4],sales_rep_14,2,N,2022-07-31,2022-11-24,2022-11-28,closed/lost,,False,5645
7223,"[1, 3]",sales_rep_30,2,Y,2021-11-10,2022-04-30,2022-08-29,prospecting,,False,64
7223,"[1, 3]",sales_rep_30,2,Y,2021-11-10,2022-04-30,2022-08-29,acquire,difficult deal,False,64
7223,"[1, 3]",sales_rep_30,2,Y,2021-11-10,2022-04-30,2022-08-29,prospecting,,False,64
7223,"[1, 3]",sales_rep_30,2,Y,2021-11-10,2022-04-30,2022-08-29,acquire,,False,64
7223,"[1, 3]",sales_rep_30,2,Y,2021-11-10,2022-04-30,2022-08-29,closed/lost,,False,64
7224,[4],sales_rep_26,7,N,2021-05-08,2021-09-09,2022-07-20,prospecting,,False,0
7224,[4],sales_rep_26,7,N,2021-05-08,2021-09-09,2022-07-20,acquire,,False,0
7224,[4],sales_rep_26,7,N,2021-05-08,2021-09-09,2022-07-20,closed/won,,False,0
