opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage_history,comments,renewal_flag,opportunity_amount
8142,"[1, 3]",sales_rep_61,5,Y,2021-02-27,2021-05-04,2021-05-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1753
8143,"[1, 2, 4, 3]",sales_rep_47,2,N,2021-02-17,2022-11-09,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,41
8144,"[2, 3]",sales_rep_40,3,N,2022-08-27,2022-11-04,2022-11-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8145,"[2, 1]",sales_rep_29,8,N,2021-07-02,2021-08-25,2022-07-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2169
8146,"[1, 2, 3]",sales_rep_36,2,Y,2021-03-17,2022-08-01,2022-11-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6275
8147,[3],sales_rep_62,6,Y,2022-11-12,2022-11-21,2022-11-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8148,"[3, 4, 1, 2]",sales_rep_84,6,N,2021-02-10,2022-09-25,2022-10-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8149,[2],sales_rep_32,6,Y,2022-03-21,2022-04-26,2022-10-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2257138
8150,"[2, 3, 4, 1]",sales_rep_4,1,Y,2021-07-14,2022-02-02,2022-05-14,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8151,[2],sales_rep_74,8,Y,2021-11-28,2022-05-14,2022-09-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,271751
8152,[3],sales_rep_37,5,N,2021-09-23,2022-03-18,2022-05-31,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5952118
8153,"[3, 4, 2, 1]",sales_rep_44,1,N,2021-10-29,2022-09-04,2022-10-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7557664
8154,"[4, 2]",sales_rep_28,5,Y,2022-05-07,2022-09-14,2022-11-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,922052
8155,[3],sales_rep_85,7,Y,2021-08-07,2022-11-03,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,47074
8156,"[3, 2, 1, 4]",sales_rep_98,8,N,2022-02-13,2022-07-30,2022-09-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,718197
8157,"[2, 1, 4]",sales_rep_46,3,N,2022-11-28,2022-11-28,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8158,"[3, 2, 4, 1]",sales_rep_37,8,N,2022-10-28,2022-11-05,2022-11-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,-9999
8159,"[2, 1, 3]",sales_rep_17,8,N,2021-09-13,2022-04-29,2022-05-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,7807211
8160,"[2, 3, 1, 4]",sales_rep_57,3,N,2022-03-26,2022-09-18,2022-11-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,12
8161,[1],sales_rep_66,3,Y,2021-07-01,2022-03-29,2022-11-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,36432
8162,"[1, 3, 4]",sales_rep_32,7,Y,2022-04-17,2022-09-12,2022-09-18,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,0
8163,"[4, 1, 2]",sales_rep_4,5,N,2022-03-20,2022-04-07,2022-06-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1616
8164,[3],sales_rep_63,1,Y,2022-10-22,2022-11-11,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,199569
8165,"[2, 3, 4, 1]",sales_rep_93,3,N,2021-07-01,2021-10-26,2022-03-31,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4504900
8166,"[4, 1]",sales_rep_43,5,Y,2022-03-21,2022-05-24,2022-07-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1139
8167,"[2, 3]",sales_rep_25,6,N,2022-06-11,2022-07-01,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1981
8168,[1],sales_rep_67,9,N,2022-06-15,2022-07-16,2022-09-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8169,"[1, 2, 3, 4]",sales_rep_54,3,N,2021-05-21,2021-08-26,2021-12-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,385
8170,[4],sales_rep_79,1,N,2022-06-19,2022-07-20,2022-09-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8171,"[2, 3, 1, 4]",sales_rep_33,2,Y,2022-11-30,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3397136
8172,"[4, 2]",sales_rep_72,8,Y,2021-12-07,2022-09-14,2022-10-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,19841
8173,[1],sales_rep_86,3,Y,2021-09-30,2022-08-14,2022-09-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8174,"[1, 2]",sales_rep_79,9,N,2021-09-16,2022-11-07,2022-11-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1223
8175,[4],sales_rep_29,5,N,2021-03-26,2022-05-05,2022-06-11,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,453912
8176,[3],sales_rep_7,6,N,2021-05-24,2021-06-23,2021-09-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8177,"[1, 3]",sales_rep_97,6,Y,2021-06-29,2022-07-06,2022-08-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8178,"[4, 1, 2, 3]",sales_rep_23,1,N,2021-02-16,2022-10-11,2022-11-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8179,"[1, 3, 4, 2]",sales_rep_81,1,Y,2021-03-01,2022-09-06,2022-11-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,81709
8180,"[4, 3, 2, 1]",sales_rep_7,8,N,2022-04-04,2022-04-16,2022-09-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8181,"[1, 4]",sales_rep_87,2,Y,2021-10-02,2022-10-26,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1
8182,[4],sales_rep_98,4,Y,2022-01-06,2022-06-28,2022-08-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,407404
8183,"[3, 2, 1, 4]",sales_rep_35,4,N,2022-10-12,2022-10-31,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,32991
8184,"[2, 3, 4, 1]",sales_rep_24,1,Y,2022-09-08,2022-09-29,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1148059
8185,"[2, 1, 4]",sales_rep_71,9,Y,2021-11-15,2022-02-03,2022-06-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,276
8186,"[4, 1]",sales_rep_66,3,N,2021-03-25,2021-12-06,2022-01-06,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', '', '']",False,5079034
8187,"[4, 2, 3, 1]",sales_rep_41,9,N,2022-09-27,2022-10-06,2022-11-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8690
8188,"[3, 1, 2, 4]",sales_rep_39,4,Y,2022-02-03,2022-02-08,2022-10-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,361078
8189,"[1, 3, 4, 2]",sales_rep_61,2,N,2022-04-20,2022-10-28,2022-11-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8190,"[2, 3]",sales_rep_81,6,N,2022-05-26,2022-08-22,2022-10-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,17
8191,"[3, 2]",sales_rep_77,1,N,2022-11-25,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,343009
8192,"[3, 4]",sales_rep_2,4,N,2021-09-09,2022-10-14,2022-10-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,215104
8193,"[1, 4, 2]",sales_rep_5,6,Y,2021-05-14,2022-03-11,2022-05-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8381
8194,[1],sales_rep_32,1,N,2022-02-06,2022-08-08,2022-09-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,14400
8195,[4],sales_rep_20,4,Y,2021-12-01,2022-06-26,2022-07-07,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,4811516
8196,"[2, 3]",sales_rep_10,4,N,2022-08-01,2022-10-31,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,5612203
8197,"[3, 4, 2]",sales_rep_11,5,N,2022-02-03,2022-09-19,2022-10-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,10730
8198,[4],sales_rep_1,7,N,2021-12-10,2022-02-27,2022-03-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6009904
8199,[4],sales_rep_1,2,N,2022-07-30,2022-08-02,2022-08-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1147450
8200,[4],sales_rep_19,4,N,2021-12-18,2022-04-01,2022-09-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,18064
8201,"[3, 4, 2]",sales_rep_53,2,N,2022-04-28,2022-05-24,2022-10-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,108931
8202,"[2, 1]",sales_rep_38,7,N,2021-08-01,2022-05-26,2022-06-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,6087
8203,"[4, 3, 1, 2]",sales_rep_55,5,N,2021-06-08,2022-09-10,2022-10-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,41
8204,"[2, 3, 1]",sales_rep_28,4,Y,2021-04-28,2021-08-23,2022-05-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8205,"[4, 3, 2, 1]",sales_rep_1,8,Y,2021-01-05,2022-10-30,2022-11-27,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,0
8206,"[2, 4, 1]",sales_rep_64,1,Y,2022-03-11,2022-04-03,2022-08-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,60
8207,"[4, 2, 3]",sales_rep_99,7,N,2021-04-05,2021-06-11,2022-06-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1945515
8208,"[1, 3, 2]",sales_rep_46,7,N,2021-02-15,2021-12-25,2022-11-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8209,"[1, 3, 4, 2]",sales_rep_40,9,N,2021-09-22,2021-11-09,2022-06-30,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,4230134
8210,"[4, 3, 2]",sales_rep_8,7,N,2021-06-21,2022-01-10,2022-09-09,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2645
8211,"[4, 3, 1]",sales_rep_34,4,Y,2022-06-11,2022-07-31,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,14316
8212,[3],sales_rep_60,5,N,2021-10-19,2022-04-18,2022-07-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8
8213,"[1, 2]",sales_rep_44,1,N,2022-03-08,2022-07-18,2022-11-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8151746
8214,[2],sales_rep_78,4,N,2021-06-26,2021-08-09,2022-11-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4
8215,"[4, 1]",sales_rep_87,6,N,2021-08-03,2021-12-23,2022-08-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1187087
8216,[2],sales_rep_10,3,N,2021-06-06,2021-09-26,2022-04-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,69021
8217,"[3, 1, 2, 4]",sales_rep_39,5,N,2021-07-13,2022-02-15,2022-04-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,229
8218,[4],sales_rep_8,5,N,2022-04-21,2022-07-19,2022-08-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8219,"[4, 3, 2, 1]",sales_rep_2,5,Y,2022-10-31,2022-11-16,2022-11-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,29100
8220,"[1, 4, 3]",sales_rep_95,7,N,2021-04-13,2022-11-09,2022-11-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,205368
8221,"[4, 3, 1]",sales_rep_49,5,N,2022-06-11,2022-11-11,2022-11-26,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,757691
8222,[1],sales_rep_91,7,N,2022-10-24,2022-11-27,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,46686
8223,"[2, 1, 3]",sales_rep_50,2,Y,2021-08-23,2021-11-04,2022-03-06,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,1071887
8224,[4],sales_rep_83,5,N,2022-06-18,2022-07-01,2022-11-01,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,-9999
8225,"[2, 4, 1, 3]",sales_rep_23,9,N,2021-06-14,2022-08-01,2022-08-01,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,236125
8226,"[1, 2, 4, 3]",sales_rep_59,6,N,2021-11-06,2022-10-29,2022-11-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,7974016
8227,[4],sales_rep_60,5,N,2021-11-01,2022-02-08,2022-10-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
8228,[3],sales_rep_51,4,N,2021-03-08,2022-03-05,2022-10-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,92
8229,"[2, 4]",sales_rep_58,2,N,2022-10-31,2022-10-31,2022-11-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8230,"[3, 2, 1]",sales_rep_21,6,Y,2021-04-07,2022-02-19,2022-08-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,2358381
8231,"[3, 2, 1, 4]",sales_rep_17,8,N,2022-05-19,2022-10-26,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,175
8232,"[1, 3, 4, 2]",sales_rep_59,6,N,2022-07-09,2022-07-17,2022-11-07,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,2939904
8233,"[1, 4]",sales_rep_44,8,N,2022-02-01,2022-05-10,2022-08-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,585773
8234,"[4, 2, 1]",sales_rep_54,1,Y,2021-10-01,2022-11-19,2022-11-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', 'difficult deal', '', '', '']",False,82109
8235,[3],sales_rep_79,3,N,2021-09-29,2022-04-06,2022-07-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1765991
8236,"[3, 1, 4, 2]",sales_rep_13,9,Y,2022-10-30,2022-11-29,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,9808455
8237,"[4, 3, 1]",sales_rep_63,4,N,2021-04-22,2022-08-26,2022-09-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,7
8238,"[2, 3]",sales_rep_31,4,Y,2022-08-01,2022-10-09,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,726944
8239,"[2, 1, 3, 4]",sales_rep_34,1,N,2022-05-26,2022-06-07,2022-07-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3536160
8240,"[3, 1]",sales_rep_5,2,Y,2022-05-24,2022-06-06,2022-11-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3750
8241,"[2, 4, 1]",sales_rep_93,1,N,2021-02-26,2022-04-05,2022-04-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,42
8242,"[2, 1, 3]",sales_rep_60,4,N,2021-03-03,2021-07-07,2021-11-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,8100503
8243,[2],sales_rep_27,2,N,2022-07-14,2022-07-31,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,8988962
8244,[4],sales_rep_75,3,Y,2022-05-03,2022-05-12,2022-11-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
8245,"[2, 3]",sales_rep_22,9,N,2022-07-26,2022-11-09,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8246,"[4, 1, 3]",sales_rep_19,8,N,2021-04-05,2022-01-16,2022-10-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,201352
8247,"[3, 2, 1]",sales_rep_88,9,N,2021-05-26,2022-03-13,2022-07-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,16479
8248,[2],sales_rep_31,9,N,2021-05-25,2022-04-10,2022-08-16,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,0
8249,[1],sales_rep_28,1,N,2022-07-24,2022-10-21,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8250,"[1, 3, 4, 2]",sales_rep_59,8,N,2022-08-03,2022-11-08,2022-11-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,3062
8251,"[1, 3, 4]",sales_rep_23,6,N,2021-02-11,2022-09-05,2022-10-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,522563
8252,[3],sales_rep_43,8,N,2022-05-04,2022-07-18,2022-09-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,129103
8253,[4],sales_rep_81,2,Y,2021-07-27,2022-02-04,2022-09-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,881821
8254,[1],sales_rep_28,9,N,2022-01-24,2022-06-22,2022-07-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,12308
8255,[3],sales_rep_73,9,N,2021-12-30,2022-02-17,2022-11-17,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,1825910
8256,"[4, 2, 1, 3]",sales_rep_10,8,N,2021-11-10,2022-09-18,2022-11-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,329
8257,"[4, 1]",sales_rep_82,2,N,2021-10-15,2021-12-20,2022-04-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8258,"[1, 4]",sales_rep_36,5,Y,2021-01-04,2021-10-08,2022-06-09,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,983825
8259,"[4, 3]",sales_rep_2,9,N,2022-05-28,2022-08-20,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1
8260,"[3, 2]",sales_rep_59,7,N,2021-07-22,2022-09-15,2022-10-31,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8261,[1],sales_rep_46,6,N,2022-11-26,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8262,"[4, 3, 2]",sales_rep_52,5,Y,2021-02-07,2021-10-19,2022-03-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8263,"[1, 3, 2]",sales_rep_91,7,Y,2021-11-03,2021-12-28,2022-02-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,15
8264,[3],sales_rep_91,5,N,2021-03-16,2022-09-10,2022-11-27,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,748621
8265,"[1, 3, 4]",sales_rep_36,9,N,2022-10-29,2022-11-14,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4418
8266,"[4, 3]",sales_rep_19,9,Y,2022-07-23,2022-11-03,2022-11-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7980960
8267,"[1, 2, 3]",sales_rep_90,5,N,2022-02-25,2022-11-15,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1370
8268,"[3, 2, 1, 4]",sales_rep_20,3,Y,2021-11-04,2021-11-27,2022-06-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4029634
8269,"[3, 4, 1]",sales_rep_22,2,N,2021-11-04,2022-06-28,2022-10-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8270,"[4, 2]",sales_rep_85,9,N,2021-04-18,2021-09-05,2022-05-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,17654
8271,[1],sales_rep_80,2,N,2021-07-25,2022-04-22,2022-06-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,441
8272,"[3, 1, 2, 4]",sales_rep_32,3,N,2021-08-25,2022-01-15,2022-06-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,15641
8273,"[2, 3, 4]",sales_rep_96,6,N,2021-09-27,2022-05-16,2022-10-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,-9999
8274,"[4, 1, 3, 2]",sales_rep_25,9,Y,2021-01-23,2022-05-05,2022-10-03,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,756
8275,"[4, 3, 2, 1]",sales_rep_35,3,N,2021-03-16,2022-06-11,2022-08-31,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8276,"[3, 1]",sales_rep_97,8,N,2022-01-14,2022-07-30,2022-09-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8277,"[1, 3, 4]",sales_rep_20,7,N,2022-11-28,2022-11-29,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
8278,"[3, 2, 4, 1]",sales_rep_46,2,Y,2021-04-21,2022-09-23,2022-10-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3189
8279,[4],sales_rep_85,9,N,2021-08-05,2022-06-22,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8280,"[2, 4]",sales_rep_58,4,N,2022-01-30,2022-08-19,2022-08-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,9393040
8281,"[2, 3, 1]",sales_rep_4,5,Y,2022-05-29,2022-06-19,2022-07-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,153268
8282,"[1, 4, 2]",sales_rep_61,8,Y,2021-05-28,2022-05-07,2022-09-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,209
8283,[3],sales_rep_17,5,N,2022-02-12,2022-06-19,2022-07-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8284,"[4, 1, 3, 2]",sales_rep_17,4,N,2021-08-29,2022-09-18,2022-10-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,11
8285,"[2, 1, 3, 4]",sales_rep_21,3,Y,2021-12-05,2022-07-25,2022-08-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2410953
8286,"[1, 4, 2, 3]",sales_rep_63,3,Y,2021-04-17,2022-04-06,2022-07-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4024641
8287,"[4, 1, 2]",sales_rep_50,6,Y,2022-02-18,2022-11-11,2022-11-25,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', 'difficult deal', '', 'difficult deal', '', '', '']",False,0
8288,[3],sales_rep_19,3,N,2022-01-31,2022-11-27,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,-9999
8289,[1],sales_rep_96,2,N,2021-12-12,2022-01-19,2022-08-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,166898
8290,"[1, 2]",sales_rep_1,5,Y,2022-10-05,2022-10-23,2022-10-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1279848
8291,"[3, 4, 1]",sales_rep_83,8,N,2021-05-04,2022-06-19,2022-09-25,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', '', '']",False,17
8292,"[1, 2, 4, 3]",sales_rep_44,2,N,2021-07-01,2022-05-19,2022-09-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4013860
8293,"[1, 2, 4]",sales_rep_33,9,N,2022-01-20,2022-10-31,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,540341
8294,"[4, 2]",sales_rep_35,2,N,2021-09-13,2022-08-13,2022-09-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3418088
8295,"[1, 2, 3]",sales_rep_40,9,N,2021-02-23,2021-06-16,2022-01-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,953572
8296,[3],sales_rep_49,6,N,2021-01-23,2021-08-15,2022-06-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,229027
8297,"[4, 3]",sales_rep_62,5,N,2021-11-22,2022-09-12,2022-10-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,18548
8298,"[3, 2]",sales_rep_27,7,N,2021-06-01,2022-10-12,2022-10-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5
8299,"[2, 1, 3]",sales_rep_73,4,Y,2021-03-09,2021-12-10,2022-04-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
8300,"[1, 2]",sales_rep_26,8,N,2021-03-20,2021-04-14,2021-05-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
8301,"[3, 4, 2, 1]",sales_rep_75,1,N,2021-11-04,2022-11-24,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1812373
8302,[1],sales_rep_79,9,N,2021-05-06,2022-03-24,2022-09-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,179200
8303,[2],sales_rep_75,4,Y,2022-08-15,2022-10-07,2022-10-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,230
8304,"[1, 4]",sales_rep_9,3,N,2021-07-02,2022-11-11,2022-11-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,28380
8305,"[4, 3, 2, 1]",sales_rep_87,9,N,2021-05-04,2022-03-31,2022-09-02,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,3868883
8306,"[4, 2, 3]",sales_rep_40,3,N,2022-01-21,2022-07-31,2022-11-09,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1340705
8307,[2],sales_rep_69,9,N,2021-04-16,2022-05-07,2022-07-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,6287068
8308,[3],sales_rep_14,8,Y,2022-09-21,2022-10-21,2022-11-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,69147
8309,"[2, 1, 4, 3]",sales_rep_56,3,N,2021-08-05,2022-08-08,2022-11-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,31
8310,"[1, 2]",sales_rep_20,2,Y,2021-09-18,2022-01-02,2022-11-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,5
8311,"[2, 1]",sales_rep_84,8,Y,2022-11-29,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5219
